111;Johnny Davis;SG;20;WAS;28;5;15.1;2.4;6.1;0.386;0.6;2.5;0.243;1.8;3.6;0.485;0.436;0.5;1;0.519;0.4;2;2.3;1;0.4;0.3;0.6;1.7;5.8
112;Terence Davis;SG;25;SAC;64;5;13.1;2.4;5.7;0.423;1.4;3.8;0.366;1;1.9;0.537;0.545;0.5;0.7;0.791;0.3;1.9;2.2;1;0.7;0.2;0.8;1.6;6.7
120;Hamidou Diallo;SG;24;DET;56;0;17.8;3.8;6.7;0.573;0.1;0.4;0.238;3.8;6.3;0.593;0.58;1.6;2.6;0.588;1;2.4;3.5;1;0.9;0.3;1.3;2.2;9.3
124;Donte DiVincenzo;SG;26;GSW;72;36;26.3;3.3;7.5;0.435;2.1;5.3;0.397;1.2;2.3;0.525;0.574;0.8;1;0.817;1.1;3.4;4.5;3.5;1.3;0.1;1.6;1.8;9.4
126;Tyler Dorsey;SG;26;DAL;3;0;2.7;1.3;1.7;0.8;0.3;0.7;0.5;1;1;1;0.9;0;0;0;0.3;0.3;0.7;0;0;0;0;0;3
127;Luguentz Dort;SG;23;OKC;74;73;30.7;4.6;11.8;0.388;1.8;5.5;0.33;2.8;6.3;0.44;0.466;2.7;3.5;0.772;1.7;2.9;4.6;2.1;1;0.3;1.2;3.3;13.7
128;Ayo Dosunmu;SG;23;CHI;80;51;26.2;3.5;7.1;0.493;0.7;2.4;0.312;2.8;4.8;0.583;0.545;0.8;1;0.805;0.6;2.2;2.8;2.6;0.8;0.3;1.2;2.3;8.6
131;PJ Dozier;SG;26;SAC;16;0;4.9;0.6;2.1;0.303;0.1;1;0.125;0.5;1.1;0.471;0.333;0;0;0;0.1;0.8;0.9;0.6;0.4;0.1;0.3;0.4;1.4
135;David Duke Jr.;SG;23;BRK;23;0;9.9;1.6;3.4;0.462;0;0.5;0.083;1.5;2.9;0.53;0.468;0.5;0.7;0.706;0.5;0.8;1.3;0.9;0.4;0;0.8;1.3;3.7
140;Anthony Edwards;SG;21;MIN;79;79;36;8.9;19.5;0.459;2.7;7.3;0.369;6.3;12.2;0.513;0.528;4;5.3;0.756;0.6;5.2;5.8;4.4;1.6;0.7;3.3;2.4;24.6
142;Keon Ellis;SG;23;SAC;16;0;4.4;0.4;1;0.438;0.4;0.8;0.5;0.1;0.3;0.25;0.625;0.3;0.4;0.571;0.3;0.3;0.5;0.4;0.3;0.1;0.1;0.6;1.5
149;Bryn Forbes;SG;29;MIN;25;0;10.7;1.2;3.3;0.361;0.6;1.8;0.304;0.6;1.5;0.432;0.446;0.6;0.6;1;0.2;0.4;0.6;0.7;0.3;0.1;0.5;0.9;3.6
152;Evan Fournier;SG;30;NYK;27;7;17;2.1;6.1;0.337;1.3;4.2;0.307;0.8;1.9;0.404;0.443;0.7;0.8;0.857;0.1;1.7;1.8;1.3;0.6;0.1;0.8;1.7;6.1
161;Paul George;SG;32;LAC;56;56;34.6;8.2;17.9;0.457;2.8;7.6;0.371;5.4;10.3;0.521;0.536;4.6;5.3;0.871;0.8;5.3;6.1;5.1;1.5;0.4;3.1;2.8;23.8
163;Josh Giddey;SG;20;OKC;76;76;31.1;7.1;14.7;0.482;1;3.1;0.325;6.1;11.6;0.524;0.516;1.4;1.9;0.731;1.9;5.9;7.9;6.2;0.8;0.4;2.8;1.9;16.6
170;Eric Gordon;SG;34;TOT;69;58;28.5;4.2;9.5;0.446;1.9;5.2;0.371;2.3;4.3;0.535;0.547;2.1;2.5;0.821;0.2;1.7;1.9;2.7;0.6;0.4;1.5;1.1;12.4
174;A.J. Green;SG;23;MIL;35;1;9.9;1.5;3.6;0.424;1.3;3;0.419;0.3;0.6;0.45;0.6;0.1;0.1;1;0.2;1.1;1.3;0.6;0.2;0;0.3;0.9;4.4
175;Danny Green;SG;35;TOT;11;0;12.5;2;4.5;0.449;1.5;3.4;0.432;0.5;1.1;0.5;0.612;0.1;0.1;1;0.3;1;1.3;0.5;0.5;0.3;0.9;1.5;5.5
177;Jalen Green;SG;20;HOU;76;76;34.2;7.4;17.9;0.416;2.5;7.3;0.338;5;10.6;0.471;0.485;4.8;6.1;0.786;0.6;3.2;3.7;3.7;0.8;0.2;2.6;1.7;22.1
179;Javonte Green;SG;29;CHI;32;1;15;1.9;3.4;0.565;0.4;1.1;0.371;1.5;2.3;0.658;0.625;0.9;1.4;0.667;0.8;1.9;2.8;0.7;0.8;0.7;0.6;1.6;5.2
181;Josh Green;SG;22;DAL;60;21;25.7;3.4;6.4;0.537;1.1;2.8;0.402;2.3;3.6;0.643;0.626;1.1;1.6;0.723;0.9;2.1;3;1.7;0.7;0.1;1.2;2.6;9.1
184;Quentin Grimes;SG;22;NYK;71;66;29.9;4;8.5;0.468;2.2;5.7;0.386;1.8;2.7;0.641;0.599;1.1;1.4;0.796;0.7;2.5;3.2;2.1;0.7;0.4;1;2.5;11.3
189;Tim Hardaway Jr.;SG;30;DAL;71;45;30.3;4.8;11.9;0.401;3;7.7;0.385;1.8;4.2;0.431;0.527;1.8;2.3;0.77;0.3;3.2;3.5;1.8;0.7;0.2;0.8;1.7;14.4
191;Jaden Hardy;SG;20;DAL;48;5;14.8;3;6.9;0.438;1.3;3.3;0.404;1.7;3.7;0.469;0.533;1.4;1.6;0.823;0.2;1.6;1.9;1.4;0.4;0.1;1;1.3;8.8
194;Gary Harris;SG;28;ORL;48;42;24.7;2.9;6.4;0.45;2;4.5;0.431;0.9;1.9;0.494;0.603;0.6;0.6;0.9;0.4;1.6;2;1.2;0.9;0.3;0.6;1.9;8.3
195;Joe Harris;SG;31;BRK;74;33;20.6;2.7;5.9;0.457;1.9;4.5;0.426;0.8;1.4;0.551;0.618;0.2;0.4;0.643;0.3;1.9;2.2;1.4;0.5;0.2;0.6;1.9;7.6
196;Kevon Harris;SG;25;ORL;34;0;13.4;1.4;3.1;0.439;0.5;1.3;0.372;0.9;1.9;0.484;0.514;0.9;1.2;0.756;0.8;1.2;2.1;0.5;0.5;0.1;0.6;1.6;4.1
198;Shaquille Harrison;SG;29;POR;5;0;24;3;7.2;0.417;0.6;2;0.3;2.4;5.2;0.462;0.458;2.2;3;0.733;0.2;4.2;4.4;6;2.2;0.4;1.2;2.4;8.8
208;Tyler Herro;SG;23;MIA;67;67;34.9;7.3;16.6;0.439;3;8;0.378;4.2;8.5;0.497;0.531;2.5;2.7;0.934;0.4;5;5.4;4.2;0.8;0.2;2.4;1.5;20.1
215;Justin Holiday;SG;33;TOT;46;2;15.3;1.7;4.4;0.377;1;3.1;0.322;0.7;1.3;0.508;0.49;0.1;0.2;0.625;0.1;1.1;1.2;0.9;0.4;0.4;0.5;1.5;4.5
218;Talen Horton-Tucker;SG;22;UTA;65;20;20.2;4;9.4;0.419;0.9;3.1;0.286;3.1;6.3;0.485;0.467;1.9;2.6;0.75;0.6;2.6;3.2;3.8;0.6;0.4;1.9;1.7;10.7
222;Kevin Huerter;SG;24;SAC;75;75;29.4;5.6;11.5;0.485;2.7;6.8;0.402;2.9;4.7;0.604;0.603;1.3;1.7;0.725;0.6;2.8;3.3;2.9;1.1;0.3;1.3;2.4;15.2
232;Jaden Ivey;SG;20;DET;74;73;31.1;5.5;13.3;0.416;1.6;4.7;0.343;3.9;8.6;0.457;0.477;3.6;4.8;0.747;1;2.9;3.9;5.2;0.8;0.2;3.2;3.3;16.3
240;Ty Jerome;SG;25;GSW;45;2;18.1;2.6;5.4;0.488;0.8;2;0.389;1.8;3.4;0.546;0.56;0.8;0.9;0.927;0.2;1.6;1.7;3;0.5;0.1;0.7;1.4;6.9
241;Isaiah Joe;SG;23;OKC;73;10;19.1;3.1;7;0.441;2.2;5.4;0.409;0.9;1.6;0.553;0.599;1.1;1.4;0.82;0.4;2;2.4;1.2;0.7;0.1;0.5;1.4;9.5
247;Keon Johnson;SG;20;POR;40;0;10.4;1.7;4.5;0.376;0.7;2;0.346;1;2.4;0.402;0.455;0.7;1;0.659;0.3;0.8;1.1;1.5;0.5;0.2;1.1;1.1;4.7
263;Trevor Keels;SG;19;NYK;3;0;2.7;0.3;1.3;0.25;0.3;1.3;0.25;0;0;0;0.375;0;0;0;0;0.7;0.7;0;0;0;0;0;1
264;Luke Kennard;SG;26;TOT;59;14;22.3;3.2;6.5;0.492;2.3;4.6;0.494;0.9;1.9;0.487;0.666;0.6;0.7;0.949;0.3;2.4;2.7;1.5;0.5;0.1;0.8;1.4;9.3
273;John Konchar;SG;26;MEM;72;23;20.8;1.9;4.4;0.431;0.8;2.5;0.339;1.1;2;0.545;0.525;0.4;0.5;0.778;0.9;3.4;4.3;1.4;1.1;0.3;0.5;1.6;5.1
274;Furkan Korkmaz;SG;25;PHI;37;0;9.5;1.3;3;0.432;0.5;1.2;0.391;0.8;1.8;0.462;0.514;0.7;1;0.722;0.2;1;1.1;0.6;0.3;0.1;0.6;0.5;3.8
281;Romeo Langford;SG;23;SAS;43;21;19.6;2.8;6;0.467;0.4;1.4;0.262;2.4;4.6;0.53;0.498;0.9;1.3;0.696;1.3;1.3;2.7;1.2;0.6;0.3;0.7;1.6;6.9
283;Zach LaVine;SG;27;CHI;77;77;35.9;8.7;18;0.485;2.6;7.1;0.375;6.1;11;0.556;0.558;4.7;5.6;0.848;0.5;3.9;4.5;4.2;0.9;0.2;2.5;2.1;24.8
284;A.J. Lawson;SG;22;TOT;15;0;7.2;1.5;2.9;0.5;0.7;1.7;0.4;0.8;1.3;0.632;0.614;0.1;0.5;0.25;0.4;1;1.4;0.1;0.1;0;0.2;0.7;3.7
285;Damion Lee;SG;30;PHO;74;5;20.4;2.7;6.1;0.442;1.5;3.3;0.445;1.2;2.8;0.439;0.564;1.3;1.4;0.904;0.5;2.5;3;1.3;0.4;0.1;1.1;1.6;8.2
290;Caris LeVert;SG;28;CLE;74;30;30.2;4.3;10;0.431;1.7;4.4;0.392;2.6;5.6;0.462;0.517;1.8;2.4;0.722;0.7;3.1;3.8;3.9;1;0.3;1.6;2.3;12.1
304;Terance Mann;SG;26;LAC;81;36;23.1;3.4;6.5;0.519;1;2.4;0.389;2.4;4;0.598;0.593;1.1;1.5;0.78;1;2.5;3.4;2.3;0.5;0.3;1;1.8;8.8
312;Tyrese Martin;SG;23;ATL;16;0;4.1;0.6;1.4;0.391;0.1;0.4;0.143;0.5;1;0.5;0.413;0.1;0.1;1;0.3;0.4;0.8;0.1;0.1;0;0.1;0.1;1.3
313;Garrison Mathews;SG;26;TOT;54;0;12.7;1.4;3.7;0.363;1.2;3.3;0.35;0.2;0.4;0.476;0.52;0.9;1;0.906;0.2;1.1;1.4;0.5;0.4;0.1;0.4;1.1;4.8
315;Wesley Matthews;SG;36;MIL;52;0;15.8;1.1;3.1;0.363;0.8;2.4;0.315;0.4;0.7;0.528;0.484;0.5;0.5;0.857;0.7;1.5;2.2;0.7;0.4;0.3;0.3;1.4;3.4
316;Tyrese Maxey;SG;22;PHI;60;41;33.6;7.3;15.2;0.481;2.7;6.2;0.434;4.7;9.1;0.513;0.568;3;3.6;0.845;0.4;2.6;2.9;3.5;0.8;0.1;1.3;2.2;20.3
317;Skylar Mays;SG;25;POR;6;6;31.5;5.7;11.3;0.5;2;4.3;0.462;3.7;7;0.524;0.588;2;2.2;0.923;0.3;2.8;3.2;8.3;1;0.2;1.7;1.8;15.3
319;Mac McClung;SG;24;PHI;2;0;20.5;4.5;10;0.45;2;5.5;0.364;2.5;4.5;0.556;0.55;1.5;2.5;0.6;1.5;3.5;5;4.5;0;0;1.5;1.5;12.5
320;CJ McCollum;SG;31;NOP;75;75;35.3;7.8;17.9;0.437;2.8;7.2;0.389;5;10.7;0.469;0.515;2.4;3.2;0.769;0.7;3.6;4.4;5.7;0.9;0.5;2.4;2;20.9
326;Bryce McGowens;SG;20;CHO;46;7;17.1;1.7;4.4;0.396;0.6;1.7;0.325;1.2;2.7;0.443;0.46;1.3;1.7;0.75;0.4;1.6;2;1.2;0.3;0.1;0.9;1;5.3
327;Rodney McGruder;SG;31;DET;32;12;16.4;1.9;4.8;0.408;1.3;3;0.423;0.7;1.7;0.382;0.543;0.6;0.7;0.818;0.6;1.7;2.3;0.9;0.5;0;0.3;1.2;5.7
330;Sam Merrill;SG;26;CLE;5;0;11.8;1.8;4.4;0.409;1;3.6;0.278;0.8;0.8;1;0.523;0.4;0.4;1;0;1.8;1.8;1;0.8;0;0;0.6;5
334;Shake Milton;SG;26;PHI;76;11;20.6;3.2;6.6;0.479;0.7;1.9;0.378;2.4;4.7;0.521;0.535;1.3;1.5;0.853;0.5;2;2.5;3.2;0.3;0.2;1.2;1.6;8.4
338;Donovan Mitchell;SG;26;CLE;68;68;35.8;10;20.6;0.484;3.6;9.3;0.386;6.4;11.3;0.566;0.572;4.7;5.4;0.867;0.9;3.3;4.3;4.4;1.5;0.4;2.6;2.5;28.3
342;Malik Monk;SG;24;SAC;77;0;22.3;4.6;10.3;0.448;1.9;5.2;0.359;2.8;5.2;0.538;0.538;2.4;2.7;0.889;0.4;2.2;2.6;3.9;0.6;0.3;1.9;1.6;13.5
343;Moses Moody;SG;20;GSW;63;3;13;1.7;3.6;0.476;0.8;2.1;0.363;0.9;1.5;0.641;0.584;0.6;0.8;0.698;0.4;1.2;1.7;0.8;0.3;0.1;0.5;0.9;4.8
344;Xavier Moon;SG;28;LAC;4;0;5;0.8;2.3;0.333;0.3;0.8;0.333;0.5;1.5;0.333;0.389;0;0;0;0;0.8;0.8;1.3;0;0;0.3;0.5;1.8
345;Wendell Moore Jr.;SG;21;MIN;29;2;5.3;0.6;1.5;0.419;0.1;0.6;0.118;0.6;0.9;0.615;0.442;0.1;0.2;0.8;0.1;0.5;0.6;0.6;0.3;0.2;0.3;0.4;1.4
351;Dejounte Murray;SG;26;ATL;74;74;36.4;8.3;17.8;0.464;1.8;5.2;0.344;6.5;12.6;0.514;0.514;2.1;2.6;0.832;0.7;4.5;5.3;6.1;1.5;0.3;2.2;1.4;20.5
357;Andrew Nembhard;SG;23;IND;75;63;27.6;3.8;8.6;0.441;1.2;3.5;0.35;2.6;5.1;0.504;0.512;0.7;0.8;0.79;0.5;2.2;2.7;4.5;0.9;0.2;1.7;2.4;9.5
364;Jaylen Nowell;SG;23;MIN;65;2;19.3;4.3;9.6;0.448;1;3.6;0.289;3.3;6;0.542;0.502;1.2;1.5;0.778;0.6;2.1;2.6;2;0.6;0.1;1;1.6;10.8
371;Josh Okogie;SG;24;PHO;72;26;18.8;2.3;5.8;0.391;0.9;2.7;0.335;1.3;3;0.442;0.471;1.9;2.7;0.724;1.5;2;3.5;1.5;0.8;0.5;0.9;1.6;7.3
375;Victor Oladipo;SG;30;MIA;42;2;26.3;3.8;9.6;0.397;1.7;5;0.33;2.1;4.5;0.471;0.484;1.4;1.9;0.747;0.4;2.7;3;3.5;1.4;0.3;2.1;2.4;10.7
383;Theo Pinson;SG;27;DAL;40;1;8.1;0.8;2.2;0.356;0.6;1.6;0.355;0.2;0.6;0.36;0.483;0.3;0.3;0.846;0.3;1.3;1.6;1.2;0.2;0;0.3;0.9;2.4
396;Norman Powell;SG;29;LAC;60;8;26.1;5.7;11.8;0.479;1.9;4.8;0.397;3.8;7.1;0.534;0.559;3.8;4.6;0.812;0.4;2.5;2.9;1.8;0.8;0.3;1.7;2.1;17
398;Joshua Primo;SG;20;SAS;4;0;23.3;2.3;6.5;0.346;0.8;3;0.25;1.5;3.5;0.429;0.404;1.8;2.3;0.778;0.5;2.8;3.3;4.5;0.3;0.5;2.8;2;7
401;Trevelin Queen;SG;25;IND;7;0;10;1;4.1;0.241;0.3;2.1;0.133;0.7;2;0.357;0.276;0.7;0.7;1;1.1;1.3;2.4;0.9;0.3;0.7;1;0.6;3
404;Lester Quinones;SG;22;GSW;4;0;4.5;0.5;1.3;0.4;0.5;1;0.5;0;0.3;0;0.6;1;1.5;0.667;0.3;0.5;0.8;0.5;0.3;0;1.3;0;2.5
406;Austin Reaves;SG;24;LAL;64;22;28.8;4;7.7;0.529;1.3;3.4;0.398;2.7;4.3;0.631;0.616;3.6;4.1;0.864;0.5;2.5;3;3.4;0.5;0.3;1.5;1.7;13
408;Davon Reed;SG;27;TOT;43;1;8;0.7;2;0.333;0.4;1.1;0.37;0.3;0.9;0.289;0.435;0.4;0.6;0.667;0.2;1.1;1.4;0.5;0.3;0.1;0.5;0.9;2.1
411;Jared Rhoden;SG;23;DET;14;0;14.1;1.2;3.1;0.386;0.4;1.4;0.25;0.9;1.7;0.5;0.443;0.4;0.4;1;0.8;1.9;2.6;0.3;0.3;0.1;0.2;1.6;3.2
413;Josh Richardson;SG;29;TOT;65;10;23.5;3.7;8.5;0.431;1.6;4.5;0.365;2;4;0.506;0.528;1.1;1.2;0.852;0.6;2.1;2.7;2.7;1.1;0.3;1.3;1.8;10.1
414;Austin Rivers;SG;30;MIN;52;10;19.5;1.8;4;0.435;0.8;2.4;0.35;0.9;1.7;0.558;0.538;0.6;0.8;0.769;0.1;1.5;1.6;1.4;0.5;0.1;0.4;1.5;4.9
423;Terrence Ross;SG;31;TOT;63;9;21.1;3.2;7.4;0.43;1.5;4.1;0.368;1.7;3.3;0.507;0.532;0.4;0.5;0.794;0.3;2.1;2.4;1.5;0.6;0.2;0.7;1.5;8.3
424;Terry Rozier;SG;28;CHO;63;63;35.3;7.8;18.9;0.415;2.6;8;0.327;5.2;10.8;0.48;0.484;2.8;3.5;0.809;0.8;3.3;4.1;5.1;1.2;0.3;2.1;1.9;21.1
435;Jay Scrubb;SG;22;ORL;2;0;15;2.5;3.5;0.714;1;1;1;1.5;2.5;0.6;0.857;0.5;1;0.5;0;3;3;0.5;1;0;1.5;1;6.5
436;Dereon Seabron;SG;22;NOP;5;0;2.4;0.4;1;0.4;0;0;0;0.4;1;0.4;0.4;0;0;0;0.2;0;0.2;0;0;0;0;0.2;0.8
438;Collin Sexton;SG;24;UTA;48;15;23.9;4.9;9.8;0.506;1;2.5;0.393;3.9;7.2;0.546;0.558;3.4;4.1;0.819;0.8;1.4;2.2;2.9;0.6;0.1;1.8;2.3;14.3
439;Landry Shamet;SG;25;PHO;40;9;20.2;2.8;7.5;0.377;1.9;5;0.377;1;2.5;0.376;0.502;1.1;1.3;0.882;0.3;1.4;1.7;2.3;0.7;0.1;0.9;1.5;8.7
441;Shaedon Sharpe;SG;19;POR;80;15;22.2;3.8;8.1;0.472;1.3;3.5;0.36;2.6;4.6;0.559;0.551;0.9;1.3;0.714;0.8;2.2;3;1.2;0.5;0.3;1;1.7;9.9
447;Anfernee Simons;SG;23;POR;62;62;35;7.5;16.9;0.447;3.4;9.1;0.377;4.1;7.8;0.528;0.548;2.6;2.9;0.894;0.3;2.3;2.6;4.1;0.7;0.2;2.1;2.3;21.1
451;Dru Smith;SG;25;TOT;15;1;10.5;1.2;3;0.4;0.3;1.3;0.263;0.9;1.7;0.5;0.456;0.2;0.2;1;0.1;1.5;1.6;1.5;0.7;0.3;0.2;1.5;2.9
457;Jaden Springer;SG;20;PHI;16;2;5.6;1.1;2.2;0.486;0.1;0.3;0.4;0.9;1.9;0.5;0.514;0.4;0.5;0.75;0.4;0.5;0.9;0.5;0.4;0.2;0.2;0.9;2.6
462;Edmond Sumner;SG;27;BRK;53;12;13.9;2.3;5.1;0.461;0.6;1.6;0.356;1.8;3.4;0.511;0.519;1.9;2;0.917;0.2;1.2;1.5;1.3;0.6;0.2;0.9;1.6;7.1
467;Garrett Temple;SG;36;NOP;25;0;6.5;0.7;1.8;0.4;0.4;1;0.423;0.3;0.8;0.368;0.522;0.1;0.2;0.75;0.2;0.5;0.7;0.5;0.4;0.1;0.2;0.6;2
468;Dalen Terry;SG;20;CHI;38;0;5.6;0.8;1.9;0.444;0.2;0.7;0.259;0.7;1.2;0.556;0.493;0.4;0.6;0.667;0.3;0.7;1;0.6;0.3;0.1;0.2;0.6;2.2
470;Cam Thomas;SG;21;BRK;57;4;16.6;3.5;8;0.441;0.9;2.3;0.383;2.6;5.7;0.464;0.497;2.6;3.1;0.868;0.1;1.5;1.7;1.4;0.4;0.1;1.1;1;10.6
471;Klay Thompson;SG;32;GSW;69;69;33;7.9;18.1;0.436;4.4;10.6;0.412;3.6;7.6;0.47;0.556;1.7;1.9;0.879;0.6;3.6;4.1;2.4;0.7;0.4;1.8;1.9;21.9
473;Matisse Thybulle;SG;25;TOT;71;28;16.9;1.5;3.6;0.435;0.8;2.1;0.365;0.8;1.5;0.533;0.542;0.3;0.4;0.679;0.6;1.4;2;0.7;1.2;0.5;0.3;1.6;4.1
479;Gary Trent Jr.;SG;24;TOR;66;44;32.1;6.1;14.2;0.433;2.5;6.8;0.369;3.6;7.3;0.493;0.522;2.6;3.1;0.839;0.5;2.2;2.6;1.6;1.6;0.2;0.8;1.5;17.4
482;Stanley Umude;SG;23;DET;1;0;2;0;1;0;0;1;0;0;0;0;0;2;2;1;0;0;0;0;1;1;0;0;2
486;Devin Vassell;SG;22;SAS;38;32;31;6.9;15.7;0.439;2.7;7;0.387;4.2;8.7;0.48;0.525;2.1;2.6;0.78;0.2;3.7;3.9;3.6;1.1;0.4;1.5;1.5;18.5
496;Lonnie Walker IV;SG;24;LAL;56;32;23.2;4.2;9.4;0.448;1.6;4.4;0.365;2.6;5;0.522;0.534;1.6;1.9;0.858;0.3;1.7;1.9;1.1;0.5;0.3;0.8;1.3;11.7
499;Duane Washington Jr.;SG;22;PHO;31;3;12.7;3;8.3;0.367;1.3;3.6;0.36;1.7;4.7;0.372;0.445;0.5;0.8;0.667;0.1;1.1;1.2;2;0.2;0.1;1.1;0.7;7.9
